census_block_group,visits_wawa,visits_7_eleven,visits_starbucks
420293116001,215.0,12.0,12.0
420293117001,508.0,17.0,150.0
420293117002,163.0,,53.0
420293117003,359.0,20.0,119.0
420293117004,91.0,,16.0
420293118001,177.0,,8.0
420293118002,122.0,4.0,21.0
420311608003,4.0,,
420333305001,4.0,,
420333308003,4.0,,
420333309001,4.0,,
420333313001,4.0,4.0,
420350301001,4.0,,
420350303003,4.0,,
420350307001,8.0,,
420350307005,4.0,,
420350307006,4.0,,
420370501003,4.0,,
420370501005,4.0,,
420370503003,5.0,,4.0
420370504001,4.0,,
420370506004,4.0,,
420370506006,4.0,,
420370508002,8.0,,
420370509002,4.0,,
420370511001,16.0,,16.0
420370511002,8.0,,16.0
420370511003,33.0,4.0,17.0
420370511004,28.0,,23.0
420370512001,8.0,4.0,
420370512002,8.0,,8.0
420370512003,12.0,,4.0
420370512004,12.0,,
420370514001,4.0,,
420370514002,6.0,,4.0
420370515004,4.0,,
420410102011,8.0,,
420410102012,4.0,,
420410102031,4.0,,
420410102041,4.0,,
420410103002,8.0,4.0,
420410104003,12.0,,4.0
420410105003,4.0,,
420410107002,4.0,,
420410109001,4.0,,
420410109003,4.0,,
420410109004,8.0,4.0,4.0
420410111013,4.0,,
420410111021,8.0,,
420410113021,18.0,4.0,
420410113041,4.0,,4.0
420410113051,8.0,,
420410115001,4.0,,
420410116011,8.0,4.0,8.0
420410116012,4.0,,
420410116014,4.0,,
420410116022,12.0,,
420410116051,12.0,,
420410116052,9.0,,
420410117002,4.0,,
420410117003,4.0,,
420410117004,8.0,,
420410118011,4.0,,
420410118013,4.0,,4.0
420410118022,8.0,,4.0
420410119011,8.0,,4.0
420410120001,4.0,,
420410121002,8.0,,
420410124003,4.0,,
420410125011,4.0,,
420410125012,4.0,,
420410125022,4.0,4.0,4.0
420410125023,4.0,,
420410126003,4.0,,
420410128002,4.0,,
420410130002,4.0,,4.0
420410130003,4.0,,
420410131021,60.0,4.0,16.0
420410131022,12.0,,4.0
420419816061,28.0,,12.0
420430203001,4.0,,
420430208002,4.0,,
420430213005,4.0,,
420430214004,4.0,,
420430217003,4.0,4.0,
420430217004,4.0,,
420430219032,4.0,,
420430221001,18.0,,4.0
420430222003,4.0,,
420430224011,4.0,,
420430224012,12.0,,
420430224031,4.0,,
420430224032,12.0,,
420430225012,10.0,,4.0
420430225021,9.0,,4.0
420430226012,4.0,,
420430226014,4.0,4.0,
420430226015,4.0,,
420430226041,8.0,,
420430226043,4.0,,4.0
420430226052,4.0,,
420430226061,4.0,,
420430226062,4.0,,
420430227022,4.0,,
420430228001,4.0,4.0,4.0
420430228002,4.0,,
420430228003,5.0,,
420430231001,4.0,,
420430234001,4.0,,
420430236011,16.0,4.0,
420430236012,4.0,,4.0
420430236021,8.0,,
420430236022,28.0,,4.0
420430236023,4.0,,
420430237001,8.0,,
420430238002,4.0,,
420430239001,4.0,,
420430239004,4.0,,12.0
420430240013,5.0,,
420430240021,8.0,,8.0
420430240022,4.0,,4.0
420430241011,4.0,,
420430241021,4.0,,
420430241022,4.0,,5.0
420430241041,12.0,4.0,4.0
420430241051,5.0,,
420430241054,8.0,,
420430242001,4.0,,
420430243001,16.0,,
420430243002,4.0,,4.0
420430244001,5.0,,
420430244004,4.0,,4.0
420430245021,4.0,,
420430245022,8.0,4.0,16.0
420430245031,4.0,,8.0
420430246003,4.0,,
420430247002,4.0,,
420430247004,16.0,,4.0
420430250002,4.0,,
420430252001,4.0,,
420430253002,9.0,,
420430254001,8.0,12.0,
420454003011,22.0,10.0,4.0
420454003012,109.0,8.0,12.0
420454003013,110.0,4.0,8.0
420454003014,54.0,4.0,
420454003021,53.0,4.0,4.0
420454003022,106.0,16.0,17.0
420454003023,61.0,12.0,4.0
420454004011,69.0,12.0,
420454004012,106.0,12.0,38.0
420454004013,86.0,,8.0
420454004021,4.0,4.0,4.0
420454004022,82.0,10.0,12.0
420454004023,24.0,4.0,10.0
420454004024,33.0,,
420454005001,92.0,8.0,19.0
420454005002,100.0,19.0,45.0
420454005003,56.0,4.0,4.0
420454005004,15.0,,4.0
420454006001,41.0,4.0,13.0
420454006002,32.0,,
420454006003,131.0,,30.0
420454006004,70.0,,20.0
420454006005,101.0,4.0,17.0
420454007001,71.0,8.0,13.0
420454007002,31.0,8.0,16.0
420454007003,84.0,12.0,20.0
420454007004,40.0,12.0,17.0
420454007005,40.0,9.0,16.0
420454008011,75.0,25.0,24.0
420454008021,40.0,,8.0
420454008022,69.0,4.0,12.0
420454008023,111.0,,37.0
420454009001,75.0,,60.0
420454010001,82.0,,48.0
420454010002,50.0,,38.0
420454011011,89.0,,44.0
420454011012,50.0,4.0,34.0
420454011013,102.0,4.0,43.0
420454011031,56.0,,49.0
420454011032,103.0,4.0,71.0
420454011033,74.0,4.0,24.0
420454011041,259.0,8.0,105.0
420454011042,105.0,12.0,69.0
420454011043,4.0,,8.0
420454011044,59.0,4.0,38.0
420454012001,24.0,4.0,25.0
420454012002,39.0,,37.0
420454012003,38.0,8.0,36.0
420454012004,24.0,,20.0
420454013011,208.0,,52.0
420454013021,135.0,4.0,26.0
420454013022,111.0,4.0,39.0
420454014011,122.0,,32.0
420454014012,68.0,,21.0
420454014021,159.0,,12.0
420454014022,47.0,4.0,16.0
420454014023,128.0,9.0,50.0
420454014024,113.0,10.0,20.0
420454015011,135.0,4.0,30.0
420454015012,130.0,4.0,37.0
420454015021,89.0,4.0,22.0
420454015022,140.0,12.0,8.0
420454015023,93.0,,15.0
420454015024,106.0,8.0,
420454016001,75.0,,8.0
420454016002,63.0,,12.0
420454017001,96.0,,4.0
420454018001,49.0,4.0,41.0
420454018002,95.0,12.0,29.0
420454018003,85.0,12.0,17.0
420454019001,60.0,4.0,24.0
420454019002,91.0,,12.0
420454019003,82.0,4.0,20.0
420454019004,55.0,12.0,20.0
420454019005,70.0,,
420454020001,52.0,20.0,4.0
420454020002,77.0,12.0,48.0
420454021001,28.0,8.0,4.0
420454021002,24.0,18.0,8.0
420454021003,76.0,8.0,4.0
420454021004,24.0,,
420454022001,124.0,12.0,13.0
420454022002,59.0,8.0,9.0
420454023001,71.0,8.0,8.0
420454023002,38.0,8.0,4.0
420454023003,55.0,4.0,8.0
420454024001,78.0,8.0,
420454024002,41.0,4.0,4.0
420454024003,49.0,16.0,
420454025001,57.0,12.0,
420454025002,61.0,13.0,
420454025003,36.0,4.0,
420454026001,123.0,4.0,4.0
420454026002,84.0,,
420454027001,48.0,4.0,8.0
420454027002,55.0,,4.0
420454028001,136.0,28.0,12.0
420454028002,72.0,4.0,4.0
420454028003,121.0,12.0,17.0
420454028004,95.0,23.0,26.0
420454028005,229.0,40.0,4.0
420454029001,73.0,4.0,12.0
420454029002,108.0,12.0,
420454029003,39.0,8.0,
420454030011,113.0,13.0,8.0
420454030012,163.0,12.0,12.0
420454030021,181.0,5.0,30.0
420454030022,191.0,,41.0
420454031011,84.0,4.0,
420454031012,96.0,,4.0
420454031013,131.0,12.0,16.0
420454031031,183.0,12.0,32.0
420454031032,86.0,8.0,16.0
420454031041,40.0,,4.0
420454031042,99.0,12.0,10.0
420454032001,66.0,,20.0
420454032002,85.0,,4.0
420454032003,79.0,4.0,4.0
420454032004,66.0,,16.0
420454033001,78.0,,16.0
420454033002,171.0,15.0,4.0
420454033003,74.0,8.0,4.0
420454033004,266.0,16.0,38.0
420454033005,104.0,4.0,8.0
420454033006,59.0,,4.0
420454034011,147.0,25.0,8.0
420454034012,80.0,,8.0
420454034021,76.0,17.0,21.0
420454034022,157.0,27.0,20.0
420454035011,176.0,4.0,20.0
420454035012,165.0,9.0,13.0
420454035013,78.0,8.0,4.0
420454035014,128.0,4.0,4.0
420454035021,254.0,8.0,29.0
420454035022,148.0,8.0,4.0
420454035023,183.0,,12.0
420454036011,182.0,8.0,8.0
420454036012,98.0,,12.0
420454036013,163.0,33.0,5.0
420454036014,120.0,8.0,10.0
420454036021,159.0,4.0,16.0
420454036022,114.0,,4.0
420454037011,104.0,4.0,4.0
420454037012,108.0,16.0,16.0
420454037021,124.0,,
420454037022,191.0,4.0,12.0
420454038001,202.0,8.0,25.0
420454038002,272.0,17.0,24.0
420454038003,110.0,4.0,21.0
420454038004,93.0,,
420454038005,161.0,4.0,26.0
420454038006,102.0,4.0,
420454039011,335.0,47.0,33.0
420454039012,122.0,23.0,42.0
420454039021,147.0,17.0,27.0
420454039022,70.0,8.0,13.0
420454039023,168.0,8.0,28.0
420454040031,197.0,4.0,17.0
420454040041,260.0,,47.0
420454040042,322.0,8.0,34.0
420454040043,358.0,8.0,56.0
420454040044,129.0,8.0,21.0
420454041011,265.0,,44.0
420454041012,289.0,8.0,75.0
420454041013,129.0,8.0,24.0
420454041014,124.0,4.0,20.0
420454041021,64.0,,4.0
420454041022,79.0,4.0,12.0
420454041023,182.0,4.0,8.0
420454041024,103.0,4.0,4.0
420454041025,90.0,,12.0
420454041031,449.0,38.0,32.0
420454041032,228.0,,20.0
420454043001,110.0,,
420454043002,114.0,,4.0
420454043003,107.0,,32.0
420454044001,49.0,4.0,8.0
420454044002,69.0,4.0,8.0
420454045001,54.0,4.0,
420454045002,50.0,4.0,16.0
420454045003,28.0,,4.0
420454045004,32.0,4.0,11.0
420454046001,41.0,4.0,
420454046002,44.0,4.0,4.0
420454046003,16.0,,
420454047001,4.0,,4.0
420454047002,126.0,11.0,41.0
420454048001,45.0,,
420454048002,45.0,,8.0
420454048003,87.0,,4.0
420454049001,14.0,,
420454049002,31.0,,
420454050001,20.0,,4.0
420454050002,5.0,4.0,
420454050003,52.0,,
420454051001,87.0,4.0,9.0
420454051002,51.0,4.0,
420454052001,8.0,,
420454052002,45.0,4.0,
420454052003,83.0,,
420454053001,109.0,8.0,8.0
420454053002,67.0,,
420454054001,34.0,,4.0
420454054002,91.0,,8.0
420454061001,91.0,4.0,9.0
420454061002,237.0,17.0,30.0
420454062011,113.0,5.0,47.0
420454062012,116.0,4.0,9.0
420454062013,96.0,,47.0
420454062021,172.0,,24.0
420454062022,60.0,14.0,25.0
420454062023,135.0,8.0,30.0
420454062024,33.0,4.0,22.0
420454063001,228.0,8.0,26.0
420454063002,47.0,,
420454063003,69.0,,15.0
420454064011,151.0,35.0,22.0
420454064012,40.0,21.0,12.0
420454064021,12.0,,8.0
420454064022,31.0,8.0,4.0
420454065001,166.0,8.0,
420454065002,196.0,8.0,16.0
420454066001,177.0,8.0,10.0
420454066002,187.0,4.0,8.0
420454067001,216.0,17.0,8.0
420454067002,238.0,,10.0
420454068011,111.0,4.0,8.0
420454068012,307.0,4.0,21.0
420454068013,117.0,,12.0
420454068021,96.0,12.0,
420454068022,147.0,4.0,13.0
420454068023,189.0,8.0,10.0
420454068024,138.0,4.0,8.0
420454068031,353.0,,28.0
420454068032,193.0,8.0,24.0
420454068033,247.0,,25.0
420454068034,260.0,4.0,47.0
420454069021,358.0,53.0,76.0
420454069022,298.0,62.0,59.0
420454069023,182.0,37.0,23.0
420454069031,194.0,4.0,12.0
420454069032,224.0,4.0,33.0
420454069033,317.0,9.0,34.0
420454069041,175.0,5.0,21.0
420454069042,593.0,13.0,129.0
420454070001,138.0,4.0,14.0
420454070002,246.0,,30.0
420454071011,98.0,,50.0
420454071012,164.0,,47.0
420454071021,103.0,4.0,22.0
420454071022,73.0,4.0,24.0
420454071023,110.0,,13.0
420454072011,156.0,4.0,47.0
420454072012,105.0,,4.0
420454072013,129.0,,46.0
420454072021,136.0,,8.0
420454072022,130.0,4.0,33.0
420454074011,33.0,,29.0
420454074012,46.0,,21.0
420454074013,30.0,4.0,13.0
420454074014,67.0,,8.0
420454074041,18.0,,16.0
420454074042,30.0,,8.0
420454074043,90.0,,25.0
420454075011,59.0,,13.0
420454075012,57.0,,8.0
420454075021,92.0,,30.0
420454075022,62.0,,28.0
420454075023,20.0,,
420454076001,16.0,,8.0
420454076002,23.0,,16.0
420454076003,30.0,,28.0
420454076004,25.0,,4.0
420454076005,52.0,,4.0
420454076006,12.0,,4.0
420454077001,111.0,8.0,24.0
420454077002,190.0,17.0,9.0
420454078011,115.0,,16.0
420454078012,170.0,4.0,36.0
420454078013,32.0,,13.0
420454078014,43.0,,24.0
420454078021,185.0,13.0,78.0
420454078022,238.0,,87.0
420454078023,128.0,,20.0
420454078024,164.0,,28.0
420454078025,87.0,,24.0
420454078031,66.0,4.0,4.0
420454078032,129.0,,36.0
420454078033,178.0,4.0,47.0
420454078034,335.0,4.0,39.0
420454078041,125.0,,44.0
420454078042,170.0,4.0,56.0
420454078043,112.0,4.0,40.0
420454078044,202.0,,60.0
420454078051,74.0,,13.0
420454078052,50.0,,13.0
420454078061,93.0,,15.0
420454078062,73.0,,25.0
420454079011,102.0,,16.0
420454079012,178.0,,54.0
420454079013,82.0,,55.0
420454079021,162.0,,39.0
420454079022,54.0,,12.0
420454079031,179.0,8.0,45.0
420454079032,134.0,,18.0
420454080011,104.0,20.0,19.0
420454080012,117.0,31.0,75.0
420454080013,100.0,24.0,48.0
420454080014,110.0,15.0,24.0
420454080015,95.0,13.0,23.0
420454080021,32.0,8.0,24.0
420454080022,78.0,4.0,54.0
420454080023,116.0,4.0,66.0
420454080024,57.0,16.0,90.0
420454081011,70.0,4.0,25.0
420454081012,96.0,30.0,110.0
420454081013,86.0,22.0,49.0
420454081021,47.0,4.0,32.0
420454081022,71.0,10.0,56.0
420454081023,13.0,,13.0
420454081024,12.0,4.0,13.0
420454081031,187.0,19.0,152.0
420454081032,153.0,4.0,92.0
420454083001,46.0,,24.0
420454083002,54.0,28.0,49.0
420454083003,21.0,10.0,9.0
420454084001,50.0,8.0,51.0
420454085001,44.0,,32.0
420454085002,49.0,,28.0
420454085003,109.0,13.0,56.0
420454085004,96.0,4.0,47.0
420454086001,24.0,4.0,20.0
420454086002,117.0,4.0,36.0
420454086003,46.0,12.0,25.0
420454086004,49.0,12.0,16.0
420454087001,65.0,4.0,44.0
420454087002,46.0,,17.0
420454087003,115.0,12.0,69.0
420454087004,62.0,12.0,64.0
420454088001,36.0,6.0,12.0
420454088002,40.0,,40.0
420454088003,12.0,4.0,
420454088004,42.0,4.0,20.0
420454088005,25.0,,35.0
420454088006,48.0,13.0,20.0
420454089001,4.0,4.0,4.0
420454089002,23.0,,17.0
420454089003,49.0,,84.0
420454090001,80.0,,85.0
420454090002,99.0,,39.0
420454090003,71.0,,53.0
420454091001,35.0,4.0,26.0
420454091002,93.0,14.0,46.0
420454091003,168.0,13.0,114.0
420454092001,61.0,,29.0
420454092002,72.0,14.0,47.0
420454092003,125.0,4.0,97.0
420454093001,119.0,12.0,72.0
420454093002,100.0,,104.0
420454094001,66.0,,61.0
420454094002,69.0,4.0,33.0
420454095001,65.0,4.0,34.0
420454095002,102.0,4.0,33.0
420454095003,85.0,,71.0
420454095004,61.0,8.0,24.0
420454096011,24.0,4.0,63.0
420454096012,16.0,4.0,57.0
420454096013,61.0,12.0,80.0
420454096021,16.0,8.0,48.0
420454096022,42.0,8.0,121.0
420454096023,17.0,17.0,87.0
420454097011,89.0,,212.0
420454097012,73.0,8.0,99.0
420454097013,37.0,,104.0
420454097014,53.0,4.0,97.0
420454097021,64.0,12.0,147.0
420454098021,39.0,4.0,93.0
420454098022,43.0,4.0,91.0
420454098023,170.0,4.0,147.0
420454098031,29.0,,72.0
420454098032,22.0,4.0,20.0
420454098033,41.0,8.0,78.0
420454098034,74.0,,79.0
420454098035,33.0,,47.0
420454099021,160.0,28.0,71.0
420454099022,66.0,4.0,36.0
420454099023,169.0,17.0,64.0
420454099031,83.0,10.0,48.0
420454099032,47.0,8.0,30.0
420454099033,85.0,35.0,51.0
420454099041,59.0,,38.0
420454099042,232.0,33.0,239.0
420454100001,294.0,20.0,71.0
420454100002,155.0,4.0,65.0
420454100003,9.0,,4.0
420454101001,198.0,,32.0
420454101002,226.0,,57.0
420454101003,135.0,4.0,33.0
420454101004,208.0,4.0,90.0
420454102001,202.0,,52.0
420454102002,259.0,4.0,77.0
420454103011,100.0,,4.0
420454103012,131.0,,79.0
420454103013,116.0,,36.0
420454103014,312.0,,40.0
420454103015,224.0,16.0,31.0
420454103021,540.0,4.0,97.0
420454103022,350.0,8.0,98.0
420454104001,194.0,4.0,44.0
420454104002,684.0,12.0,169.0
420454104003,155.0,,17.0
420454104004,319.0,,45.0
420454105001,85.0,12.0,4.0
420454105002,41.0,,25.0
420454105003,12.0,4.0,
420454105004,20.0,4.0,
420454105005,38.0,4.0,
420454106011,252.0,31.0,40.0
420454106012,228.0,4.0,24.0
420454106013,77.0,,14.0
420454106021,125.0,12.0,12.0
420454106022,128.0,5.0,28.0
420454106023,137.0,4.0,35.0
420454106024,62.0,,8.0
420454107001,36.0,4.0,
420454107002,58.0,8.0,4.0
420454107003,48.0,8.0,8.0
420454107004,65.0,,
420454107005,53.0,4.0,8.0
420454108001,96.0,,25.0
420454108002,227.0,8.0,66.0
420454108003,85.0,,24.0
420454108004,114.0,4.0,17.0
420454108005,24.0,4.0,20.0
420454108006,59.0,4.0,14.0
420454108007,130.0,12.0,35.0
420459800001,41.0,,
420479511001,4.0,,
420490009003,4.0,,
420490016001,4.0,,
420490024003,4.0,,
420490028006,4.0,,
420490103013,4.0,,
420490116002,4.0,,
420490122023,4.0,,
420490122026,4.0,,
420490123005,16.0,,8.0
420550101003,4.0,,
420550103002,4.0,,
420550104003,4.0,,
420550105004,4.0,,
420550106001,4.0,,
420550108003,4.0,,
420550110002,8.0,,
420550110003,4.0,,
420550111002,8.0,,4.0
420550114005,4.0,,
420550116002,8.0,,
420550118003,4.0,,
420550119001,4.0,,
420550121001,4.0,,
420550123002,4.0,,
420550125011,5.0,,4.0
420579601003,4.0,,
420579602002,8.0,,
420619503005,4.0,,
420619504001,4.0,,
420619504006,4.0,,
420619506002,4.0,,
420619508003,15.0,4.0,
420619508004,4.0,,
420619509002,4.0,4.0,
420639607001,4.0,,
420639608003,4.0,,
420639609002,4.0,,
420639611011,8.0,,
420639611012,4.0,,
420639611014,12.0,,
420639611021,8.0,,8.0
420639611022,16.0,,4.0
420639621001,4.0,,
420659501002,4.0,,
420659503004,4.0,,
420659507001,5.0,4.0,
420659512002,4.0,,
420670701002,4.0,,
420670701003,4.0,,
420670701004,8.0,4.0,
420670704003,4.0,,
420691003002,32.0,,4.0
420691003003,16.0,,8.0
420691005002,4.0,,
420691005003,4.0,,
420691006001,4.0,,
420691010001,8.0,,
420691018002,4.0,,
420691022003,4.0,,
420691023002,4.0,,
420691026002,4.0,,
420691027001,8.0,,
420691027002,4.0,,
420691029001,4.0,,4.0
420691030001,5.0,,
420691102013,4.0,,5.0
420691103003,4.0,,
420691104011,8.0,,
420691104012,4.0,,4.0
420691104022,8.0,,
420691104032,7.0,,4.0
420691105001,8.0,,
420691105003,4.0,,
420691105004,10.0,,
420691107002,4.0,,
420691111003,8.0,,
420691111005,8.0,,
420691112002,8.0,5.0,
420691113001,12.0,,
420691113003,4.0,,
420691114003,4.0,,
420691115001,16.0,,
420691116001,7.0,,
420691116002,12.0,,4.0
420691117003,4.0,,
420691118001,4.0,,
420691118002,4.0,,8.0
420691120001,8.0,,
420691120002,8.0,,4.0
420691121002,4.0,,
420691121003,19.0,,
420691122001,4.0,,
420691124001,6.0,,
420691124002,8.0,,4.0
420691125002,4.0,,
420691125003,4.0,,
420691125006,4.0,,
420691126003,4.0,,
420691126004,8.0,,
420691127001,4.0,,
420691128002,4.0,,
420691128003,8.0,,
420691129021,8.0,,
420691129023,4.0,,
420691129025,4.0,,
420710001001,4.0,,
420710002002,4.0,,
420710003004,4.0,,
420710004002,8.0,,
420710004003,12.0,,
420710006001,4.0,,
420710007003,4.0,,
420710008001,4.0,,
420710010003,4.0,4.0,
420710011001,10.0,,
420710012003,4.0,,
420710012004,4.0,,
420710014004,4.0,,
420710101014,8.0,4.0,
420710101021,40.0,,
420710101022,8.0,,
420710102011,4.0,,
420710102012,28.0,4.0,
420710102021,5.0,,
420710102022,12.0,8.0,
420710103001,8.0,,
420710103002,8.0,4.0,
420710103004,4.0,,8.0
420710104001,8.0,,
420710104002,8.0,,
420710104003,4.0,,
420710105012,4.0,,8.0
420710105013,4.0,,
420710105023,8.0,4.0,
420710105024,4.0,,
420710106002,4.0,,
420710106003,9.0,,
420710106005,4.0,,
420710107011,4.0,,
420710107015,4.0,,
420710107021,4.0,,
420710107022,4.0,,12.0
420710108011,8.0,4.0,
420710108013,4.0,,
420710108014,8.0,,
420710108021,8.0,,
420710109002,4.0,,4.0
420710109003,8.0,,4.0
420710109004,20.0,,
420710110002,9.0,,
420710111002,4.0,4.0,4.0
420710111003,8.0,9.0,5.0
420710113001,4.0,4.0,4.0
420710114002,6.0,4.0,
420710114003,8.0,,
420710115021,8.0,,
420710115031,12.0,,4.0
420710115034,4.0,,
420710115041,4.0,,4.0
420710116001,4.0,,4.0
420710116003,12.0,,4.0
420710117011,4.0,,
420710117031,4.0,4.0,
420710117032,9.0,,4.0
420710117033,16.0,,16.0
420710117041,8.0,,
420710117042,4.0,,
420710117051,4.0,,
420710117052,15.0,,
420710118011,12.0,4.0,
420710118012,4.0,,4.0
420710118024,4.0,,
420710118032,8.0,,
420710118033,4.0,,8.0
420710118034,20.0,4.0,9.0
420710118041,4.0,,
420710118043,4.0,,
420710118044,4.0,10.0,
420710118045,4.0,,12.0
420710118051,4.0,,
420710119011,8.0,,
420710119021,8.0,,11.0
420710119024,16.0,,
420710120013,4.0,,4.0
420710120015,8.0,,
420710120022,14.0,4.0,
420710120023,4.0,,4.0
420710121021,12.0,,
420710121023,12.0,,
420710121024,8.0,,
420710121031,4.0,6.0,4.0
420710121041,20.0,4.0,4.0
420710122002,8.0,,
420710122003,8.0,,
420710123012,4.0,,
420710123013,8.0,,
420710124021,4.0,,4.0
420710124031,19.0,,
420710124032,4.0,,8.0
420710124041,4.0,,
420710124042,16.0,6.0,
420710124043,4.0,4.0,
420710125011,12.0,,
420710125012,26.0,,8.0
420710125013,40.0,4.0,4.0
420710125014,33.0,4.0,
420710125021,4.0,,
420710126012,10.0,,4.0
420710126013,50.0,4.0,
420710126021,29.0,,4.0
420710126022,17.0,,
420710126023,8.0,,
420710127001,24.0,,4.0
420710127002,4.0,,
420710127003,61.0,,
420710127004,4.0,,
420710128001,36.0,,
420710128002,8.0,4.0,9.0
420710128003,40.0,4.0,
420710129002,30.0,,
420710129003,32.0,,
420710130001,4.0,,
420710130002,8.0,,
420710130005,4.0,,
420710131011,21.0,,
420710131012,12.0,,
420710131021,4.0,,
420710131022,17.0,,
420710132021,4.0,4.0,
420710132022,16.0,,
420710132023,25.0,,
420710132031,8.0,,
420710132033,25.0,,
420710132041,16.0,,6.0
420710132042,12.0,,
420710132043,8.0,,
420710132044,4.0,,
420710132045,8.0,,
420710133011,8.0,,
420710133013,4.0,,
420710133033,4.0,4.0,4.0
420710133041,12.0,,
420710133042,16.0,,
420710133043,37.0,,4.0
420710133044,20.0,,8.0
420710135011,12.0,,
420710135012,4.0,,
420710135013,4.0,4.0,4.0
420710135014,8.0,,
420710135032,4.0,,
420710136012,24.0,,8.0
420710136021,25.0,,8.0
420710136022,4.0,,
420710136023,36.0,,12.0
420710137011,4.0,,
420710137012,8.0,,
420710137013,8.0,,
420710137023,12.0,4.0,4.0
420710137024,4.0,4.0,4.0
420710138001,4.0,,
420710138002,10.0,,
420710139011,16.0,,
420710139012,16.0,,
420710139013,9.0,,
420710139014,8.0,,
420710139021,12.0,4.0,
420710139022,4.0,,
420710139023,4.0,4.0,
420710140001,8.0,8.0,
420710140002,12.0,,
420710140003,12.0,,
420710140005,4.0,,
420710141011,4.0,,
420710141012,4.0,4.0,
420710141013,13.0,,
420710141021,22.0,,4.0
420710141022,20.0,,4.0
420710142011,12.0,,
420710142012,16.0,,
420710142013,24.0,,
420710142021,17.0,,5.0
420710142022,109.0,,8.0
420710142023,37.0,,16.0
420710143001,87.0,,8.0
420710143002,16.0,,
420710143003,16.0,,
420710143004,10.0,,4.0
420710143005,29.0,,4.0
420710144011,13.0,,
420710144012,37.0,,4.0
420710144013,4.0,,
420710144014,43.0,,
420710144021,140.0,4.0,16.0
420710144022,10.0,,4.0
420710145011,4.0,,
420710145012,12.0,,4.0
420710145013,13.0,,8.0
420710145021,16.0,,
420710145022,20.0,,
420710145023,61.0,,21.0
420710145024,29.0,,17.0
420710146011,25.0,,
420710146012,31.0,4.0,4.0
420710146021,4.0,,
420710146022,105.0,4.0,60.0
420710146023,73.0,,60.0
420710146024,53.0,,21.0
420710147001,4.0,,
420710147003,4.0,,
420730105003,11.0,,
420730111001,4.0,,
420750001001,7.0,,
420750001005,4.0,,
420750004023,4.0,,
420750004024,4.0,,
420750020002,6.0,,
420750021001,4.0,,4.0
420750021003,4.0,,
420750022002,8.0,,4.0
420750025002,4.0,,12.0
420750025003,4.0,,
420750027011,5.0,,4.0
420750027012,5.0,,4.0
420750027021,4.0,8.0,
420750027023,4.0,,
420750028001,16.0,4.0,
420750028003,4.0,,
420750030002,8.0,,
420750030003,16.0,,
420750031002,4.0,,
420750031003,4.0,,
420750032002,10.0,,4.0
420750034001,4.0,,
420750035002,12.0,,
420750036001,4.0,,
420750036002,12.0,12.0,
420750037002,4.0,9.0,4.0
420750038003,12.0,,4.0
420750038004,8.0,,
420750039012,4.0,,8.0
420750039021,4.0,,
420750039022,16.0,,4.0
420750040001,8.0,12.0,
420750041001,6.0,,
420750042001,9.0,,
420750042002,4.0,,
420770001012,4.0,,
420770001013,16.0,,
